route_id,route_name
241006791,4200
236000245,138-1
234000459,28-9
200000310,5200전세
234000495,947A
241000440,1711동서울-문경-점촌
241000450,1708동서울-춘양
234000070,8
214000018,1220
241000490,1612-1
238000032,33
241000520,1601
234001405,981-2
230000140,28-81
234001206,20-33
234001282,21-16
234000586,35-5
237000077,981
241000710,1720동서울-원주-안동
234001651,948B
230000123,28-70
241007147,8848하남-강변역-인천공항
241006861,8430안산-수원-증평
241003420,8459안산-안성
241006864,1737강남-영덕
234001673,930-5
234000457,20-3
241006870,1240동서울-춘천-양구
207000004,10-1
207000088,1-3
233000353,6002-1B
241007217,8216
207000021,7
241006855,9500(인천공항-정읍)
223000010,7-5
233000338,P9302(출근)
241007078,3805
233000336,P9301(출근)
241007080,3210
233000339,P9302(퇴근)
241007084,8397
241007089,6203창원-원주
241007096,1357김포공항-연무대(논산)
236000199,87-2
222000208,105-2
241004850,8839
207000097,12
233000382,H130
240000192,3-1
234001194,29-31
204000104,109-1
207000033,23
241103010,2801인천공항-강릉
241103250,9343
241105900,7100-1동두천-인천공항
241106360,8467
241106430,8358부천-청주
241203010,2801인천공항-강릉
241005630,8281인천-철원
241005660,1232동서울-화천
241005680,8245평택-춘천
241005730,8257수원-서수원-가평
241005760,7000잠실역-청평
231000033,60
241005860,3805인천공항-충주
216000089,6501
204000163,310
231000135,7-11
241006797,1348서초-충주
241006798,8502문산-광주광역
216000077,6
241006800,1332서초-충북보건대
239000119,50-3
241006805,9501
223000141,7(학통)
222000049,1660
223000131,30(학통)
222000050,51
241006813,1719
241001500,1203동서울-강릉
219000021,72
223000129,12(학통)
233000329,G8157
239000046,50-2
239000027,50-1
239000129,41
240000165,88-3
240000166,88-4
240000167,88-5
240000168,88-6
218000125,75
223000142,11(학통하교)
241007242,8840동탄2-김포공항
235000090,365-2
235000091,701
239000141,7002
239000140,7001
241006882,5202순천-춘천
241006883,6202김해-원주
234000050,1650
234001236,8109
241006888,4300-1
234000886,9300
241006891,9242인천-춘천
214000148,99
241006848,8527
241006896,8584부천-구례
234000061,116-1
241006898,3212
241006899,9502
207000070,3100
241000780,1301동서울-월악산
241000800,8142
216000016,62
236000235,90
214000072,85-1
214000067,85
231000118,380
223000132,201
241007099,1350동서울-영동
241007100,1719-1
234000016,1112
210000090,51-1
233000332,M4448
210000085,013-3
230000184,3401
241002820,8518성남-광양
210000082,013
200000119,7001
241002490,9810인천-평택
210000091,51-2
210000089,51
241006814,2801삼척-성남
241003000,4800
241003010,2801인천공항-강릉
222000219,땡큐32
241003110,9553-1
231000023,1-9
222000213,1670-1
241003250,9343-1
